Customer ID,TotalPrice,TotalOrders,TotalItems,DaysSinceLastPurchase,Cluster
14798,550.5699999999999,5,451,16,0
14799,180.45,1,349,372,1
14800,3434.58,6,3312,4,0
14802,1502.98,2,2,73,0
14805,549.99,3,306,39,0
14806,110.04,1,93,74,0
14807,519.29,2,247,25,0
14809,686.76,2,232,256,1
14810,449.14,3,231,4,0
14811,170.5,1,74,22,0
14812,185.8,1,136,233,1
14813,935.44,4,407,4,0
14814,160.46,1,96,216,1
14817,2849.52,5,1807,30,0
14818,512.61,3,222,93,0
14819,198.09,2,64,129,0
14820,767.47,5,471,15,0
14821,1237.65,7,465,1,0
14822,157.70000000000002,1,94,120,0
14824,2895.2000000000003,6,1429,14,0
14825,2698.17,13,1857,3,0
14826,385.2,2,152,216,1
14827,0.0,1,5,300,1
14828,7699.7,10,7546,23,0
14829,995.29,4,695,7,0
14831,1676.57,3,885,315,1
14832,322.69,1,1,265,1
14833,94.8,1,58,133,0
14834,485.86,1,138,42,0
14835,297.0,2,180,163,1
14837,1810.82,5,1594,77,0
14838,773.6700000000001,2,362,58,0
14839,915.28,3,927,53,0
14840,299.86,1,148,174,1
14841,3867.24,8,2386,9,0
14843,211.8,1,132,71,0
14844,3512.62,6,2536,65,0
14845,150.0,1,600,234,1
14846,437.4,1,193,62,0
14847,1039.55,2,413,42,0
14848,310.56,1,260,39,0
14849,7832.91,21,6332,8,0
14850,1468.26,6,1115,52,0
14851,318.06,1,306,265,1
14852,3310.49,12,2624,59,0
14853,901.07,3,263,58,0
14854,1563.03,4,1167,25,0
14855,5874.65,5,3243,109,0
14857,2478.731,5,1617,77,0
14858,180.75,1,105,140,1
14859,351.9,1,217,189,1
14861,1254.94,9,959,15,0
14865,77.52000000000001,3,192,7,0
14866,6460.32,8,2481,1,0
14867,2241.78,13,668,30,0
14868,1230.42,4,825,15,0
14869,2078.54,4,1588,23,0
14870,1511.7,5,364,48,0
14871,736.59,5,269,128,0
14872,816.6,3,662,118,0
14873,334.45,1,143,268,1
14874,116.18,1,148,170,1
14875,1397.08,1,774,76,0
14876,256.7,2,162,156,1
14877,437.0,2,171,53,0
14878,2619.7000000000003,16,1630,11,0
14879,185.06,1,104,319,1
14882,3038.4500000000003,12,1482,25,0
14884,120.6,1,72,304,1
14885,832.8,2,584,62,0
14890,691.6,2,585,253,1
14891,552.35,2,283,51,0
14892,202.35,1,79,325,1
14893,571.76,1,248,252,1
14894,837.0600000000001,2,338,78,0
14895,13980.83,18,5863,18,0
14896,1623.65,7,838,0,0
14897,1774.16,4,694,44,0
14898,2204.29,9,1227,6,0
14899,1384.88,1,586,30,0
14900,13.919999999999998,1,48,157,1
14901,868.36,5,392,1,0
14902,702.96,2,498,30,0
14904,615.2,2,564,43,0
14905,1355.24,6,722,9,0
14906,68.44,1,1,80,0
14907,2664.69,10,1126,2,0
14908,104.1,1,50,98,0
14909,1404.68,3,888,72,0
14911,152147.57,205,69722,0,2
14912,1021.4,4,848,36,0
14913,2845.7,4,2212,23,0
14915,1503.77,9,595,10,0
14916,1773.97,4,1279,66,0
14917,1123.75,2,891,231,1
14918,4345.66,7,1876,39,0
14919,359.35,1,129,174,1
14920,629.4,1,377,200,1
14922,843.74,2,376,28,0
14924,620.96,2,248,245,1
14926,359.4,2,204,16,0
14927,308.2,1,196,31,0
14928,223.91000000000005,1,268,262,1
14929,612.8100000000001,1,351,56,0
14930,2873.77,3,1033,105,0
14932,666.13,2,257,0,0
14933,1770.0,4,600,78,0
14934,1612.56,3,1058,13,0
14935,1065.12,1,996,254,1
14936,4273.79,4,2189,25,0
14938,2322.43,2,1369,197,1
14940,531.49,2,384,52,0
14941,182.1,1,80,213,1
14942,746.56,4,354,36,0
14943,107.62,1,46,298,1
14944,3884.42,7,2049,24,0
14945,179.4,1,156,48,0
14947,758.97,4,237,23,0
14949,515.0,4,250,104,0
14952,9529.86,21,3622,31,0
14953,723.95,3,803,53,0
14954,167.27,1,92,338,1
14955,163.77,1,74,367,1
14956,1325.0,1,2500,56,0
14957,274.8,1,71,279,1
14958,458.26,3,120,230,1
14961,9365.47,13,4664,14,0
14962,240.21000000000004,3,79,174,1
14963,1676.68,7,1141,14,0
14966,924.52,5,911,22,0
14967,1518.81,5,512,76,0
14968,357.4,1,131,93,0
14969,906.23,1,665,338,1
14970,3327.29,8,732,44,0
14972,30.300000000000004,1,12,16,0
14975,192.45,1,127,56,0
14977,31.93,1,17,360,1
14978,1210.72,5,215,65,0
14979,439.46,1,213,370,1
14980,150.68,1,79,372,1
14981,270.8,1,144,58,0
14982,237.78,1,125,207,1
14983,183.2,1,90,324,1
14984,1058.14,4,290,23,0
14986,566.9,2,342,11,0
14987,1387.4499999999998,7,543,0,0
14988,1732.06,6,1135,15,0
14989,342.4,1,200,296,1
14990,305.42,2,130,247,1
14991,314.67,1,191,65,0
14992,210.5,1,145,77,0
14993,36.13,1,21,198,1
14994,960.63,5,577,17,0
14996,442.29,2,404,116,0
14997,230.4,1,288,290,1
14998,340.86,2,97,63,0
14999,129.48000000000002,1,88,227,1
15001,230.86,2,81,29,0
15002,3175.52,6,1656,2,0
15003,1060.7,6,547,108,0
15005,7789.63,29,4609,1,0
15006,323.05,1,114,88,0
15008,360.0,2,1500,115,0
15011,416.6,2,289,30,0
15012,437.58,2,248,8,0
15013,1641.3,10,1747,122,0
15015,2365.02,13,1593,136,0
15016,460.26,4,171,28,0
15018,111.25,1,21,2,0
15020,203.42,1,112,14,0
15021,869.01,4,370,1,0
15022,281.05,1,113,312,1
15023,5367.92,10,2181,4,0
15024,2414.18,8,1281,2,0
15025,636.08,1,326,203,1
15026,592.61,2,388,10,0
15027,2129.45,6,2217,30,0
15028,530.58,3,337,3,0
15029,365.1,1,234,254,1
15030,1461.63,6,853,15,0
15031,2488.44,10,1214,29,0
15032,8821.55,7,5291,1,0
15034,4004.79,6,2366,21,0
15037,402.51,2,301,11,0
15038,604.37,4,224,4,0
15039,20116.99,47,8974,3,0
15040,7.49,1,1,176,1
15041,113.67,1,93,79,0
15042,179.52,1,208,230,1
15043,2336.8,5,731,98,0
15044,8504.1,18,2484,14,0
15046,2598.62,10,1250,60,0
15048,98.7,1,32,3,0
15050,2411.7,2,1404,56,0
15051,2543.55,6,2042,14,0
15055,560.07,3,230,109,0
15056,133.45,1,81,155,1
15057,1766.46,3,726,78,0
15058,1285.04,5,591,11,0
15059,2185.85,10,1013,11,0
15061,83284.38,86,51791,2,2
15062,1597.76,4,1109,58,0
15064,1254.41,4,810,45,0
15065,168.73,1,63,45,0
15067,2133.12,2,1209,48,0
15068,623.49,2,471,53,0
15070,737.0500000000001,3,347,7,0
15071,473.49,2,147,21,0
15072,187.52,1,164,114,0
15073,1744.61,5,919,35,0
15074,817.46,2,608,64,0
15076,566.89,2,295,127,0
15077,2428.08,2,528,129,0
15078,8018.77,23,3885,3,0
15079,2871.74,8,1115,0,0
15080,546.25,2,287,62,0
15081,1460.92,8,616,2,0
15082,93.35,1,43,303,1
15084,965.2,2,600,14,0
15085,347.54,1,169,364,1
15086,218.53,2,95,199,1
15091,565.9,2,236,309,1
15092,318.65,1,95,97,0
15093,9729.09,18,7897,7,0
15094,83.0,2,28,98,0
15095,1771.04,6,1154,55,0
15097,660.27,2,254,218,1
15100,2018.7,6,254,1,0
15101,1160.41,4,435,150,1
15102,554.67,2,339,165,1
15105,795.98,2,536,65,0
15107,620.85,4,187,7,0
15109,498.15,2,127,214,1
15110,509.75,2,91,38,0
15111,1163.39,3,454,7,0
15112,209.4,1,72,246,1
15114,639.56,2,436,18,0
15115,191.74,1,88,367,1
15117,934.19,3,1145,83,0
15122,2863.69,8,1245,57,0
15123,2456.86,3,1329,56,0
15124,266.63,2,229,111,0
15125,5496.39,9,2240,114,0
15126,449.49,2,273,171,1
15127,304.97,1,213,154,1
15128,312.68,1,240,65,0
15129,3412.78,12,2208,20,0
15131,80.28,1,88,29,0
15133,824.48,2,280,17,0
15134,208.3,2,170,16,0
15135,166.63,1,41,191,1
15137,823.4,2,596,155,1
15138,502.52,1,300,28,0
15140,889.44,1,438,77,0
15141,1388.47,7,1197,92,0
15142,2121.18,5,1790,45,0
15143,304.18,1,170,67,0
15144,5579.87,12,2201,14,0
15149,1033.81,4,252,211,1
15150,3686.61,3,2525,91,0
15151,2085.61,2,795,58,0
15152,518.14,1,290,336,1
15154,1091.99,2,245,113,0
15155,383.97,1,192,18,0
15157,718.04,2,1074,204,1
15158,204.62,1,21,36,0
15159,3475.7200000000003,4,2071,30,0
15160,431.11,3,223,9,0
15161,119.92,1,144,23,0
15162,312.9,1,74,366,1
15164,1225.87,6,571,24,0
15165,487.75,1,160,8,0
15166,167.16,1,140,102,0
15167,1496.67,4,805,42,0
15169,569.22,2,356,17,0
15170,81.15,1,33,41,0
15173,1494.6,7,840,15,0
15174,345.71,1,237,45,0
15176,988.04,1,448,302,1
15177,948.93,1,485,60,0
15179,5284.97,8,3478,27,0
15180,816.9300000000001,3,654,2,0
15181,510.72,2,144,55,0
15182,2376.1020000000003,9,933,20,0
15183,639.93,3,297,182,1
15184,283.19,2,263,22,0
15186,991.79,3,501,109,0
15188,310.43,1,233,360,1
15189,1298.99,5,753,16,0
15190,834.4399999999999,1,790,69,0
15191,588.05,3,287,98,0
15192,937.07,3,726,0,0
15194,4811.16,14,3466,3,0
15196,316.25,2,131,67,0
15197,797.9,3,589,29,0
15198,377.71,3,207,43,0
15199,1853.7,6,498,9,0
15200,549.05,1,195,129,0
15201,606.4100000000001,2,450,74,0
15202,6001.49,3,3,55,0
15203,2572.38,9,2429,25,0
15207,683.9200000000001,3,428,51,0
15208,100.4,1,40,58,0
15209,178.98000000000002,1,94,365,1
15210,845.01,2,613,13,0
15211,383.07,1,117,0,0
15212,106.48,1,48,11,0
15215,1687.49,4,551,28,0
15216,389.49,1,189,253,1
15217,426.24,1,190,198,1
15218,5759.68,11,3224,24,0
15219,379.7,1,226,283,1
15221,2062.2000000000003,4,244,1,0
15222,2965.91,10,4018,107,0
15223,662.2,3,172,244,1
15224,549.28,3,291,147,1
15227,1269.09,4,467,31,0
15228,2193.56,2,1120,63,0
15229,160.5,1,114,221,1
15231,250.26,1,190,256,1
15233,59.400000000000006,1,12,36,0
15235,690.3000000000001,6,411,4,0
15240,2753.41,7,1845,9,0
15241,1293.72,3,1510,65,0
15242,302.04,1,196,57,0
15243,610.6,1,358,70,0
15244,280.51,1,67,301,1
15245,2095.0,5,1237,37,0
15246,266.25,1,112,190,1
15247,620.06,2,354,112,0
15248,1893.93,3,1065,46,0
15249,2577.54,5,1403,65,0
15250,60.0,1,48,275,1
15251,9839.55,10,5937,49,0
15252,1362.63,3,908,56,0
15253,1136.89,3,722,38,0
15254,787.99,2,436,181,1
15255,2838.57,8,1737,31,0
15256,71.95,1,37,196,1
15257,368.75,1,25,49,0
15259,1182.38,4,631,147,1
15260,7377.46,20,3837,7,0
15261,1253.18,3,536,16,0
15262,239.87,2,145,15,0
15264,454.66,1,178,165,1
15265,1839.52,2,958,239,1
15266,732.91,4,218,14,0
15268,961.9,3,428,113,0
15269,816.56,2,346,15,0
15270,6145.37,14,2489,35,0
15271,2202.4700000000003,10,1262,0,0
15272,1363.54,4,377,85,0
15273,228.96,1,216,234,1
15276,514.22,3,267,29,0
15277,220.44,1,168,60,0
15278,496.16,4,458,196,1
15279,1290.03,4,613,15,0
15280,293.1,2,359,123,0
15281,6211.42,7,4022,13,0
15282,348.59,1,395,205,1
15283,148.33,3,27,25,0
15284,24.75,1,5,135,1
15285,94.92,1,120,42,0
15287,369.34,3,577,14,0
15288,1576.61,6,629,0,0
15289,653.3100000000001,2,619,93,0
15290,2553.06,8,2066,28,0
15291,9178.26,26,2914,8,0
15293,247.5,1,178,300,1
15294,233.35,1,97,45,0
15295,217.24,1,151,289,1
15296,6669.97,6,3698,55,0
15298,4659.47,12,3170,1,0
15299,3484.53,6,2505,7,0
15301,2533.09,6,1515,3,0
15302,308.0,1,102,365,1
15303,650.16,2,266,200,1
15304,225.15,2,29,3,0
15305,93.6,1,40,190,1
15306,2310.38,6,2264,135,0
15309,797.96,4,440,245,1
15310,1634.64,1,1476,113,0
15311,56003.26,121,32816,0,2
15312,2005.34,8,1177,18,0
15314,492.48,2,437,48,0
15317,129.75,1,45,312,1
15321,3961.42,9,2472,72,0
15322,711.18,1,555,111,0
15323,434.6,3,188,197,1
15324,140.22000000000003,1,74,336,1
15325,1439.72,7,1151,30,0
15326,1388.81,4,965,244,1
15328,107.24,1,88,42,0
15329,1934.63,8,733,9,0
15331,767.91,3,701,134,0
15332,4892.68,6,2306,1,0
15336,240.5,1,84,36,0
15337,373.02,1,200,46,0
15338,283.43,1,150,312,1
15339,1253.77,5,727,56,0
15340,105.5,1,76,196,1
15341,382.2,1,196,84,0
15346,343.7,2,116,60,0
15347,1162.0,4,542,1,0
15350,547.6,2,272,8,0
15351,1778.18,4,738,4,0
15352,114.95,1,43,183,1
15353,2398.93,6,1208,2,0
15354,284.4,3,3,238,1
15356,698.45,4,342,3,0
15358,8703.210000000001,22,8328,0,0
15359,181.35,8,145,297,1
15361,270.15000000000003,3,37,161,1
15362,613.08,2,368,83,0
15363,678.11,2,383,7,0
15365,2242.81,6,1047,38,0
15366,1786.57,5,1826,44,0
15367,3203.74,7,1887,53,0
15368,275.8,1,176,29,0
15369,6251.26,11,3288,127,0
15370,1352.96,1,567,45,0
15371,59.400000000000006,1,12,297,1
15372,4009.66,7,3486,85,0
15373,1005.48,6,269,6,0
15374,139.32,1,164,259,1
15375,60.96,1,84,325,1
15377,1211.75,4,253,17,0
15378,246.5,2,130,97,0
15379,1174.55,1,695,35,0
15380,1788.8,7,656,0,0
15381,1293.72,3,631,58,0
15382,7777.84,6,5166,9,0
15384,1385.38,2,1171,16,0
15385,625.2,2,267,27,0
15387,468.65,1,335,127,0
15389,2233.8,4,3540,35,0
15390,1216.66,2,894,31,0
15391,289.87,1,109,219,1
15392,1376.09,3,867,9,0
15393,659.48,3,228,202,1
15394,3103.26,7,1462,30,0
15396,508.2000000000001,1,156,218,1
15400,586.1,3,272,55,0
15401,216.95,2,93,87,0
15402,1203.77,4,1340,22,0
15403,170.88,2,492,126,0
15404,257.06,1,334,10,0
15405,310.74,1,155,211,1
15406,465.16,2,293,88,0
15409,131.25,1,59,356,1
15410,1234.88,2,702,203,1
15413,6798.72,5,2694,326,1
15416,588.5,3,330,113,0
15418,452.32,2,266,60,0
15420,743.0,6,844,69,0
15421,2854.98,6,1427,20,0
15422,1522.27,5,672,14,0
15423,223.39,2,97,216,1
15424,214.44,1,319,98,0
15425,1944.57,4,1042,35,0
15426,1168.0,5,546,4,0
15428,668.97,3,245,22,0
15430,954.75,2,309,102,0
15431,153.24,1,84,137,1
15432,149.57,1,27,176,1
15434,1525.5800000000002,6,776,9,0
15437,193.29,1,98,275,1
15439,1269.05,4,572,39,0
15441,1254.21,3,587,31,0
15443,1939.02,7,1072,109,0
15445,171.0,1,60,225,1
15446,406.95,3,267,11,0
15447,337.71000000000004,4,143,162,1
15448,294.17,1,255,309,1
15451,233.21,2,79,69,0
15452,1260.38,3,808,25,0
15454,128.59,1,62,253,1
15455,38.25,1,3,232,1
15456,1672.05,7,2166,38,0
15458,208.8,1,144,37,0
15459,202.83,2,121,52,0
15461,429.7,2,230,95,0
15462,502.45,1,323,80,0
15465,5301.03,15,1512,4,0
15466,1236.48,3,698,24,0
15468,962.97,1,1245,27,0
15469,335.7,1,134,73,0
15470,63.42,1,232,210,1
15471,847.0799999999999,2,417,15,0
15473,274.8,1,104,79,0
15474,163.1,1,56,230,1
15476,2209.98,4,1174,15,0
15477,368.4,1,216,284,1
15478,583.56,1,319,210,1
15479,147.4,1,38,368,1
15480,5373.5,4,1549,100,0
15481,1993.34,1,1450,36,0
15482,3537.6,7,1512,21,0
15483,628.39,6,649,20,0
15484,1061.69,2,924,175,1
15485,3196.51,5,1288,8,0
15486,102.0,1,40,162,1
15487,231.32,1,144,314,1
15488,340.6,4,178,91,0
15489,1285.3300000000002,5,656,35,0
15490,217.6,1,85,65,0
15493,2313.18,4,700,24,0
15494,2480.82,3,1949,113,0
15495,246.5,1,194,14,0
15496,146.14,1,98,266,1
15497,7395.19,7,2313,17,0
15498,12723.18,19,6517,1,0
15499,161.6,1,60,358,1
15501,402.5,2,206,39,0
15502,3608.54,5,1625,3,0
15503,120.06,1,62,361,1
15504,371.02,3,115,155,1
15506,1060.77,3,799,16,0
15509,166.51,1,72,15,0
15512,210.58,2,167,25,0
15513,12992.33,18,5122,0,0
15514,2459.09,7,2086,14,0
15515,171.81,1,131,22,0
15518,2276.49,7,1550,14,0
15519,344.61,2,116,18,0
15521,4106.49,8,2680,35,0
15523,16947.98,15,15741,23,0
15524,151.4,1,24,241,1
15525,469.78,2,264,8,0
15527,3145.86,15,1230,29,0
15529,1116.72,2,992,1,0
15530,311.37,1,390,147,1
15532,2190.9700000000003,6,828,11,0
15534,162.25,1,63,360,1
15535,551.42,2,180,39,0
15536,259.09,1,242,44,0
15538,3358.4,6,1016,172,1
15540,247.38,1,244,10,0
15542,918.45,3,469,147,1
15543,114.98,1,83,94,0
15544,4615.72,12,3910,7,0
15545,135.32999999999998,1,75,6,0
15546,1079.1,2,198,241,1
15547,5199.55,12,3330,11,0
15548,158.09,1,64,230,1
15549,652.7,5,242,56,0
15550,1643.17,8,849,13,0
15551,1274.02,6,596,29,0
15552,162.4,1,106,258,1
15555,7307.18,22,4598,0,0
15558,214.13,1,86,274,1
15559,1109.4,1,526,203,1
15560,153.52,2,72,32,0
15561,1133.8,4,1067,18,0
15562,538.83,2,522,59,0
15563,1466.56,3,1518,149,1
15564,70.74000000000001,2,42,98,0
15566,227.87,2,153,27,0
15569,2210.64,5,1070,25,0
15570,5145.52,14,2212,4,0
15571,3401.2,10,2242,21,0
15572,1515.81,3,919,15,0
15573,599.73,3,417,253,1
15574,816.4499999999999,3,600,7,0
15575,30.1,1,6,254,1
15577,139.1,2,32,358,1
15579,953.9,3,603,18,0
15580,1381.19,8,959,11,0
15581,4114.62,26,2860,1,0
15583,107.86,1,63,11,0
15584,552.39,2,173,34,0
15586,1139.1,3,1338,227,1
15587,608.4000000000001,3,216,27,0
15588,579.6,1,96,312,1
15590,1496.6,5,832,17,0
15591,217.9,3,58,217,1
15595,357.6,1,144,122,0
15596,1723.45,5,815,0,0
15597,238.8,1,114,210,1
15598,307.34,1,244,62,0
15599,488.32,1,380,80,0
15600,1199.31,4,657,63,0
15601,8183.56,17,6078,7,0
15602,1932.64,8,1212,3,0
15603,40.0,1,32,283,1
15605,738.57,5,271,8,0
15606,2310.83,8,723,25,0
15607,1604.21,8,1268,178,1
15608,692.3,1,548,50,0
15611,1405.83,13,243,18,0
15613,433.72,1,700,245,1
15614,3147.36,4,1632,72,0
15615,10974.23,24,6582,25,0
15616,317.11,1,137,73,0
15617,828.5500000000001,3,485,31,0
15620,389.18,1,334,44,0
15622,4143.05,8,2417,62,0
15623,2136.02,7,962,28,0
15625,1702.14,5,1832,11,0
15626,391.72,1,372,56,0
15627,566.9,2,344,92,0
15628,2782.02,9,1925,1,0
15629,2240.9,4,1518,85,0
15630,295.05,1,187,279,1
15631,596.67,1,525,277,1
15633,4352.46,13,2058,144,0
15634,311.1,1,128,18,0
15635,100.35,1,5,30,0
15636,719.82,2,276,72,0
15637,574.23,4,523,48,0
15638,2265.2,6,1134,13,0
15639,639.76,2,526,86,0
15640,11441.92,15,5783,7,0
15641,3458.35,8,2860,31,0
15642,105.78000000000002,1,270,364,1
15645,443.16,2,140,49,0
15646,526.97,3,657,7,0
15647,169.0,1,124,50,0
15649,1354.35,3,293,2,0
15650,553.88,2,210,156,1
15651,612.76,2,392,55,0
15652,1082.6,4,451,22,0
15658,1399.37,4,451,7,0
15659,226.04,2,50,21,0
15660,1212.13,7,843,0,0
15661,906.15,6,543,14,0
15662,283.73,2,145,296,1
15664,867.6,3,373,84,0
15665,1773.11,3,1128,46,0
15666,632.9399999999999,2,469,107,0
15670,152.15,1,41,191,1
15672,45.3,1,10,360,1
15673,3533.77,5,1847,86,0
15674,4501.63,8,2373,52,0
15675,218.35,1,97,39,0
15677,648.4,2,356,56,0
15678,1541.19,2,883,30,0
15680,3173.9,8,2122,1,0
15681,1563.54,9,576,14,0
15682,318.24,2,222,234,1
15683,330.79,1,201,108,0
15684,173.95,3,77,182,1
15685,55.98,1,36,85,0
15686,90.0,1,72,55,0
15688,190.57,1,95,53,0
15689,266.93,1,123,252,1
15691,434.5,3,140,29,0
15693,37.5,1,30,294,1
15694,4331.41,12,981,0,0
15695,721.06,2,272,232,1
15696,1170.11,5,371,58,0
15697,246.75,1,127,324,1
15698,46.2,1,60,259,1
15702,140.39,2,103,111,0
15704,1524.34,2,695,137,0
15708,1014.48,3,408,4,0
15709,194.6,1,48,224,1
15710,898.87,1,641,52,0
15711,420.25,2,199,191,1
15712,2400.05,7,791,14,0
15713,654.09,3,360,1,0
15714,453.93,3,175,88,0
15715,658.02,5,246,190,1
15716,1938.0,8,1077,4,0
15717,456.7000000000001,4,154,56,0
15718,293.79,1,95,175,1
15719,5177.45,18,2643,16,0
15720,143.19,1,48,185,1
15722,3035.54,6,1257,80,0
15723,744.55,3,357,46,0
15724,92.6,1,44,35,0
15726,321.91,1,123,25,0
15727,4266.55,8,2877,22,0
15728,544.6,2,132,14,0
15729,107.55,2,19,35,0
15730,605.7,2,372,16,0
15731,125.3,1,122,188,1
15732,1387.95,9,1146,7,0
15734,923.85,2,170,71,0
15735,327.68,1,206,56,0
15736,1815.72,2,1268,70,0
15738,8560.550000000001,26,6303,7,0
15741,208.62,2,70,93,0
15742,156.87,1,51,254,1
15747,1588.57,6,890,10,0
15748,465.4500000000001,2,211,84,0
15750,4331.711,12,2807,1,0
15751,1380.44,11,443,95,0
15752,1570.16,3,989,7,0
15754,2579.04,6,1563,128,0
15755,3628.87,11,2607,14,0
15757,2225.94,4,1266,21,0
15759,577.8900000000001,4,463,146,1
15760,13916.34,2,2,265,1
15761,143.05,1,31,77,0
15764,1223.11,2,895,69,0
15765,370.63,1,335,301,1
15766,516.0,2,164,91,0
15768,14979.26,31,4015,111,0
15769,32451.6,21,19432,6,0
15770,321.45,1,67,247,1
15771,1006.54,3,512,239,1
15772,280.88,1,110,53,0
15773,138.84,1,99,44,0
15774,1059.14,5,386,53,0
15775,45.6,1,192,266,1
15777,715.5,3,221,31,0
15778,307.95,1,101,66,0
15779,124.08,2,20,98,0
15782,1399.36,1,980,65,0
15784,848.3299999999999,2,381,102,0
15785,3640.96,11,2867,14,0
15786,3582.62,2,2617,52,0
15788,221.83,1,115,143,1
15789,1610.71,5,2061,66,0
15791,1995.65,3,1239,164,1
15792,933.84,2,606,34,0
15793,1433.96,5,1132,13,0
15794,777.0,2,288,371,1
15795,1369.86,7,830,65,0
15796,2464.27,9,874,9,0
15797,613.6800000000001,2,408,216,1
15798,1535.37,3,915,127,0
15799,540.15,1,387,53,0
15800,543.5,5,253,88,0
15803,1513.84,3,740,80,0
15805,4660.75,13,2838,20,0
15807,913.62,2,1102,43,0
15808,14674.96,18,5886,4,0
15809,758.67,2,399,94,0
15810,1607.06,4,792,21,0
15811,1671.9,2,851,0,0
15812,3400.33,7,2528,70,0
15814,689.11,2,457,28,0
15816,144.14999999999998,2,54,177,1
15817,2766.4,3,1596,55,0
15818,340.5,1,284,223,1
15819,2029.34,6,1571,66,0
15822,954.59,4,575,128,0
15823,3882.17,3,1774,7,0
15824,890.94,2,478,88,0
15826,943.97,1,861,203,1
15827,1957.98,16,942,7,0
15828,1108.82,1,367,10,0
15833,80.4,1,24,372,1
15834,1539.24,3,854,11,0
15837,385.03,1,216,120,0
15838,40519.92,16,46296,2,0
15841,1518.35,5,1449,21,0
15842,548.8,2,296,28,0
15845,714.51,3,202,171,1
15846,107.01,1,79,20,0
15847,433.3,3,194,63,0
15848,139.94,1,46,256,1
15850,819.87,4,1077,11,0
15851,109.73,1,67,161,1
15852,96.55,1,12,161,1
15854,2609.16,9,765,11,0
15855,340.48,1,242,111,0
15856,17832.77,26,9427,0,0
15857,273.48,1,276,65,0
15858,2521.52,9,1752,2,0
15859,438.46,1,174,67,0
15860,1528.0,10,902,3,0
15861,1236.43,4,1316,91,0
15862,2095.41,10,1095,8,0
15863,289.86,3,145,252,1
15864,244.44000000000003,1,294,16,0
15865,1353.79,2,779,48,0
15867,5251.31,17,3085,4,0
15868,94.53,1,57,218,1
15869,174.02,1,99,261,1
15870,508.52,3,173,31,0
15871,33.099999999999994,1,5,72,0
15872,434.75,2,294,13,0
15873,313.92,4,1152,134,0
15874,6878.88,14,2568,22,0
15875,111.72,1,76,281,1
15876,1449.14,2,886,44,0
15878,330.77,2,243,196,1
15879,1157.3,4,643,39,0
15880,343.28000000000003,1,211,4,0
15882,979.62,6,538,3,0
15884,249.7,2,158,67,0
15885,1572.47,12,511,18,0
15886,871.78,3,520,51,0
15887,1027.15,3,605,41,0
15888,260.85,2,63,35,0
15889,1359.41,7,774,4,0
15890,535.65,5,119,29,0
15892,128.2,1,46,304,1
15893,305.28000000000003,1,288,116,0
15894,156.74,1,115,4,0
15898,4207.43,22,1848,2,0
15899,56.25,1,39,3,0
15900,549.29,3,440,48,0
15901,339.34,4,318,86,0
15902,145.01,1,124,15,0
15903,3813.08,5,1516,13,0
15905,114.69,1,82,178,1
15906,987.95,3,207,9,0
15908,764.57,2,174,125,0
15910,1449.62,7,1156,35,0
15911,1702.34,8,811,258,1
15912,810.08,7,574,71,0
15913,6.300000000000001,1,3,169,1
15914,205.99,2,149,13,0
15915,429.21,1,451,36,0
15916,1899.08,7,946,1,0
15917,437.53,4,221,241,1
15918,248.65,1,87,266,1
15919,270.72,1,242,3,0
15920,404.14,5,141,59,0
15921,466.08,3,176,31,0
15922,369.5,1,138,8,0
15923,127.08,1,122,7,0
15924,102.82,1,103,366,1
15926,134.44,1,155,177,1
15927,123.39,1,69,282,1
15928,293.53,1,164,291,1
15929,594.0,1,120,279,1
15931,239.9,1,118,63,0
15934,2190.66,2,2166,52,0
15936,282.79,2,211,14,0
15938,330.23,4,209,91,0
15939,2945.38,1,1532,9,0
15941,405.0,1,60,272,1
15943,271.29,2,183,284,1
15944,1839.14,3,809,28,0
15945,646.27,4,345,0,0
15946,2304.18,3,1614,137,0
15948,553.85,1,285,59,0
15950,5415.2,6,2655,10,0
15951,304.95,1,107,16,0
15953,2010.17,11,960,4,0
15954,190.75,1,119,224,1
15955,4242.1,9,2078,7,0
15956,617.6,2,278,186,1
15957,501.21,2,247,55,0
15958,388.64,3,131,38,0
15959,579.49,3,282,317,1
15960,410.95,4,258,9,0
15961,451.29,1,154,14,0
15962,295.83,1,235,84,0
15964,272.96000000000004,1,94,298,1
15965,2167.45,10,980,2,0
15966,426.53,1,275,85,0
15967,2622.77,10,993,14,0
15968,418.05,1,253,23,0
15969,460.95,2,99,60,0
15970,703.22,1,382,233,1
15971,1702.98,6,534,20,0
15972,1810.27,5,480,91,0
15973,680.62,3,195,1,0
15976,1315.7,4,801,45,0
15978,2180.64,2,1556,67,0
15979,329.22,1,450,237,1
15980,4194.82,4,3302,125,0
15981,5954.29,13,2961,36,0
15982,324.51,1,131,240,1
15983,2483.8,6,1558,0,0
15984,5921.65,21,4241,3,0
15985,1572.86,5,1664,71,0
15986,186.3,1,100,16,0
15987,230.85,2,159,3,0
15988,612.0600000000001,2,305,186,1
15989,372.51,2,171,10,0
15990,1217.94,5,647,129,0
15991,150.55,1,41,169,1
15992,854.61,2,497,31,0
15994,775.11,2,292,46,0
15995,696.19,1,353,49,0
15996,626.22,2,363,1,0
15998,5218.37,11,3331,28,0
15999,20.4,1,24,370,1
16001,583.39,1,337,16,0
16002,169.21,1,70,260,1
