Customer ID,TotalPrice,TotalOrders,TotalItems,DaysSinceLastPurchase
15140,889.44,1,438,77
15141,1388.47,7,1197,92
15142,2121.18,5,1790,45
15143,304.18,1,170,67
15144,5579.87,12,2201,14
15149,1033.81,4,252,211
15150,3686.61,3,2525,91
15151,2085.61,2,795,58
15152,518.14,1,290,336
15154,1091.99,2,245,113
15155,383.97,1,192,18
15157,718.04,2,1074,204
15158,204.62,1,21,36
15159,3475.7200000000003,4,2071,30
15160,431.11,3,223,9
15161,119.92,1,144,23
15162,312.9,1,74,366
15164,1225.87,6,571,24
15165,487.75,1,160,8
15166,167.16,1,140,102
15167,1496.67,4,805,42
15169,569.22,2,356,17
15170,81.15,1,33,41
15173,1494.6,7,840,15
15174,345.71,1,237,45
15176,988.04,1,448,302
15177,948.93,1,485,60
15179,5284.97,8,3478,27
15180,816.9300000000001,3,654,2
15181,510.72,2,144,55
15182,2376.1020000000003,9,933,20
15183,639.93,3,297,182
15184,283.19,2,263,22
15186,991.79,3,501,109
15188,310.43,1,233,360
15189,1298.99,5,753,16
15190,834.4399999999999,1,790,69
15191,588.05,3,287,98
15192,937.07,3,726,0
15194,4811.16,14,3466,3
15196,316.25,2,131,67
15197,797.9,3,589,29
15198,377.71,3,207,43
15199,1853.7,6,498,9
15200,549.05,1,195,129
15201,606.4100000000001,2,450,74
15202,6001.49,3,3,55
15203,2572.38,9,2429,25
15207,683.9200000000001,3,428,51
15208,100.4,1,40,58
15209,178.98000000000002,1,94,365
15210,845.01,2,613,13
15211,383.07,1,117,0
15212,106.48,1,48,11
15215,1687.49,4,551,28
15216,389.49,1,189,253
15217,426.24,1,190,198
15218,5759.68,11,3224,24
15219,379.7,1,226,283
15221,2062.2000000000003,4,244,1
15222,2965.91,10,4018,107
15223,662.2,3,172,244
15224,549.28,3,291,147
15227,1269.09,4,467,31
15228,2193.56,2,1120,63
15229,160.5,1,114,221
15231,250.26,1,190,256
15233,59.400000000000006,1,12,36
15235,690.3000000000001,6,411,4
15240,2753.41,7,1845,9
15241,1293.72,3,1510,65
15242,302.04,1,196,57
15243,610.6,1,358,70
15244,280.51,1,67,301
15245,2095.0,5,1237,37
15246,266.25,1,112,190
15247,620.06,2,354,112
15248,1893.93,3,1065,46
15249,2577.54,5,1403,65
15250,60.0,1,48,275
15251,9839.55,10,5937,49
15252,1362.63,3,908,56
15253,1136.89,3,722,38
15254,787.99,2,436,181
15255,2838.57,8,1737,31
15256,71.95,1,37,196
15257,368.75,1,25,49
15259,1182.38,4,631,147
15260,7377.46,20,3837,7
15261,1253.18,3,536,16
15262,239.87,2,145,15
15264,454.66,1,178,165
15265,1839.52,2,958,239
15266,732.91,4,218,14
15268,961.9,3,428,113
15269,816.56,2,346,15
15270,6145.37,14,2489,35
15271,2202.4700000000003,10,1262,0
15272,1363.54,4,377,85
15273,228.96,1,216,234
15276,514.22,3,267,29
15277,220.44,1,168,60
15278,496.16,4,458,196
15279,1290.03,4,613,15
15280,293.1,2,359,123
15281,6211.42,7,4022,13
15282,348.59,1,395,205
15283,148.33,3,27,25
15284,24.75,1,5,135
15285,94.92,1,120,42
15287,369.34,3,577,14
15288,1576.61,6,629,0
15289,653.3100000000001,2,619,93
15290,2553.06,8,2066,28
15291,9178.26,26,2914,8
15293,247.5,1,178,300
15294,233.35,1,97,45
15295,217.24,1,151,289
15296,6669.97,6,3698,55
15298,4659.47,12,3170,1
15299,3484.53,6,2505,7
15301,2533.09,6,1515,3
15302,308.0,1,102,365
15303,650.16,2,266,200
15304,225.15,2,29,3
15305,93.6,1,40,190
15306,2310.38,6,2264,135
15309,797.96,4,440,245
15310,1634.64,1,1476,113
15311,56003.26,121,32816,0
15312,2005.34,8,1177,18
15314,492.48,2,437,48
15317,129.75,1,45,312
15321,3961.42,9,2472,72
15322,711.18,1,555,111
15323,434.6,3,188,197
15324,140.22000000000003,1,74,336
15325,1439.72,7,1151,30
15326,1388.81,4,965,244
15328,107.24,1,88,42
15329,1934.63,8,733,9
15331,767.91,3,701,134
15332,4892.68,6,2306,1
15336,240.5,1,84,36
15337,373.02,1,200,46
15338,283.43,1,150,312
15339,1253.77,5,727,56
15340,105.5,1,76,196
15341,382.2,1,196,84
15346,343.7,2,116,60
15347,1162.0,4,542,1
15350,547.6,2,272,8
15351,1778.18,4,738,4
15352,114.95,1,43,183
15353,2398.93,6,1208,2
15354,284.4,3,3,238
15356,698.45,4,342,3
15358,8703.210000000001,22,8328,0
15359,181.35,8,145,297
15361,270.15000000000003,3,37,161
15362,613.08,2,368,83
15363,678.11,2,383,7
15365,2242.81,6,1047,38
15366,1786.57,5,1826,44
15367,3203.74,7,1887,53
15368,275.8,1,176,29
15369,6251.26,11,3288,127
15370,1352.96,1,567,45
15371,59.400000000000006,1,12,297
15372,4009.66,7,3486,85
15373,1005.48,6,269,6
15374,139.32,1,164,259
15375,60.96,1,84,325
15377,1211.75,4,253,17
15378,246.5,2,130,97
15379,1174.55,1,695,35
15380,1788.8,7,656,0
15381,1293.72,3,631,58
15382,7777.84,6,5166,9
15384,1385.38,2,1171,16
15385,625.2,2,267,27
15387,468.65,1,335,127
15389,2233.8,4,3540,35
15390,1216.66,2,894,31
15391,289.87,1,109,219
15392,1376.09,3,867,9
15393,659.48,3,228,202
15394,3103.26,7,1462,30
15396,508.2000000000001,1,156,218
15400,586.1,3,272,55
15401,216.95,2,93,87
15402,1203.77,4,1340,22
15403,170.88,2,492,126
15404,257.06,1,334,10
15405,310.74,1,155,211
15406,465.16,2,293,88
15409,131.25,1,59,356
15410,1234.88,2,702,203
15413,6798.72,5,2694,326
15416,588.5,3,330,113
15418,452.32,2,266,60
15420,743.0,6,844,69
15421,2854.98,6,1427,20
15422,1522.27,5,672,14
15423,223.39,2,97,216
15424,214.44,1,319,98
15425,1944.57,4,1042,35
15426,1168.0,5,546,4
15428,668.97,3,245,22
15430,954.75,2,309,102
15431,153.24,1,84,137
15432,149.57,1,27,176
15434,1525.5800000000002,6,776,9
15437,193.29,1,98,275
15439,1269.05,4,572,39
15441,1254.21,3,587,31
15443,1939.02,7,1072,109
15445,171.0,1,60,225
15446,406.95,3,267,11
15447,337.71000000000004,4,143,162
15448,294.17,1,255,309
15451,233.21,2,79,69
15452,1260.38,3,808,25
15454,128.59,1,62,253
15455,38.25,1,3,232
15456,1672.05,7,2166,38
15458,208.8,1,144,37
15459,202.83,2,121,52
15461,429.7,2,230,95
15462,502.45,1,323,80
15465,5301.03,15,1512,4
15466,1236.48,3,698,24
15468,962.97,1,1245,27
15469,335.7,1,134,73
15470,63.42,1,232,210
15471,847.0799999999999,2,417,15
15473,274.8,1,104,79
15474,163.1,1,56,230
15476,2209.98,4,1174,15
15477,368.4,1,216,284
15478,583.56,1,319,210
15479,147.4,1,38,368
15480,5373.5,4,1549,100
15481,1993.34,1,1450,36
15482,3537.6,7,1512,21
15483,628.39,6,649,20
15484,1061.69,2,924,175
15485,3196.51,5,1288,8
15486,102.0,1,40,162
15487,231.32,1,144,314
15488,340.6,4,178,91
15489,1285.3300000000002,5,656,35
15490,217.6,1,85,65
15493,2313.18,4,700,24
15494,2480.82,3,1949,113
15495,246.5,1,194,14
15496,146.14,1,98,266
15497,7395.19,7,2313,17
15498,12723.18,19,6517,1
15499,161.6,1,60,358
15501,402.5,2,206,39
15502,3608.54,5,1625,3
15503,120.06,1,62,361
15504,371.02,3,115,155
15506,1060.77,3,799,16
15509,166.51,1,72,15
15512,210.58,2,167,25
15513,12992.33,18,5122,0
15514,2459.09,7,2086,14
15515,171.81,1,131,22
15518,2276.49,7,1550,14
15519,344.61,2,116,18
15521,4106.49,8,2680,35
15523,16947.98,15,15741,23
15524,151.4,1,24,241
15525,469.78,2,264,8
15527,3145.86,15,1230,29
15529,1116.72,2,992,1
15530,311.37,1,390,147
15532,2190.9700000000003,6,828,11
15534,162.25,1,63,360
15535,551.42,2,180,39
15536,259.09,1,242,44
15538,3358.4,6,1016,172
15540,247.38,1,244,10
15542,918.45,3,469,147
15543,114.98,1,83,94
15544,4615.72,12,3910,7
15545,135.32999999999998,1,75,6
15546,1079.1,2,198,241
15547,5199.55,12,3330,11
15548,158.09,1,64,230
15549,652.7,5,242,56
15550,1643.17,8,849,13
15551,1274.02,6,596,29
15552,162.4,1,106,258
15555,7307.18,22,4598,0
15558,214.13,1,86,274
15559,1109.4,1,526,203
15560,153.52,2,72,32
15561,1133.8,4,1067,18
15562,538.83,2,522,59
15563,1466.56,3,1518,149
15564,70.74000000000001,2,42,98
15566,227.87,2,153,27
15569,2210.64,5,1070,25
15570,5145.52,14,2212,4
15571,3401.2,10,2242,21
15572,1515.81,3,919,15
15573,599.73,3,417,253
15574,816.4499999999999,3,600,7
15575,30.1,1,6,254
15577,139.1,2,32,358
15579,953.9,3,603,18
15580,1381.19,8,959,11
15581,4114.62,26,2860,1
15583,107.86,1,63,11
15584,552.39,2,173,34
15586,1139.1,3,1338,227
15587,608.4000000000001,3,216,27
15588,579.6,1,96,312
15590,1496.6,5,832,17
15591,217.9,3,58,217
15595,357.6,1,144,122
15596,1723.45,5,815,0
15597,238.8,1,114,210
15598,307.34,1,244,62
15599,488.32,1,380,80
15600,1199.31,4,657,63
15601,8183.56,17,6078,7
15602,1932.64,8,1212,3
15603,40.0,1,32,283
15605,738.57,5,271,8
15606,2310.83,8,723,25
15607,1604.21,8,1268,178
15608,692.3,1,548,50
15611,1405.83,13,243,18
15613,433.72,1,700,245
15614,3147.36,4,1632,72
15615,10974.23,24,6582,25
15616,317.11,1,137,73
15617,828.5500000000001,3,485,31
15620,389.18,1,334,44
15622,4143.05,8,2417,62
15623,2136.02,7,962,28
15625,1702.14,5,1832,11
15626,391.72,1,372,56
15627,566.9,2,344,92
15628,2782.02,9,1925,1
15629,2240.9,4,1518,85
15630,295.05,1,187,279
15631,596.67,1,525,277
15633,4352.46,13,2058,144
15634,311.1,1,128,18
15635,100.35,1,5,30
15636,719.82,2,276,72
15637,574.23,4,523,48
15638,2265.2,6,1134,13
15639,639.76,2,526,86
15640,11441.92,15,5783,7
15641,3458.35,8,2860,31
15642,105.78000000000002,1,270,364
15645,443.16,2,140,49
15646,526.97,3,657,7
15647,169.0,1,124,50
15649,1354.35,3,293,2
15650,553.88,2,210,156
15651,612.76,2,392,55
15652,1082.6,4,451,22
15658,1399.37,4,451,7
15659,226.04,2,50,21
15660,1212.13,7,843,0
15661,906.15,6,543,14
15662,283.73,2,145,296
15664,867.6,3,373,84
15665,1773.11,3,1128,46
15666,632.9399999999999,2,469,107
15670,152.15,1,41,191
15672,45.3,1,10,360
15673,3533.77,5,1847,86
15674,4501.63,8,2373,52
15675,218.35,1,97,39
15677,648.4,2,356,56
15678,1541.19,2,883,30
15680,3173.9,8,2122,1
15681,1563.54,9,576,14
15682,318.24,2,222,234
15683,330.79,1,201,108
15684,173.95,3,77,182
15685,55.98,1,36,85
15686,90.0,1,72,55
15688,190.57,1,95,53
15689,266.93,1,123,252
15691,434.5,3,140,29
15693,37.5,1,30,294
15694,4331.41,12,981,0
15695,721.06,2,272,232
15696,1170.11,5,371,58
15697,246.75,1,127,324
15698,46.2,1,60,259
15702,140.39,2,103,111
15704,1524.34,2,695,137
15708,1014.48,3,408,4
15709,194.6,1,48,224
15710,898.87,1,641,52
15711,420.25,2,199,191
15712,2400.05,7,791,14
15713,654.09,3,360,1
15714,453.93,3,175,88
15715,658.02,5,246,190
15716,1938.0,8,1077,4
15717,456.7000000000001,4,154,56
15718,293.79,1,95,175
15719,5177.45,18,2643,16
15720,143.19,1,48,185
15722,3035.54,6,1257,80
15723,744.55,3,357,46
15724,92.6,1,44,35
15726,321.91,1,123,25
15727,4266.55,8,2877,22
15728,544.6,2,132,14
15729,107.55,2,19,35
15730,605.7,2,372,16
15731,125.3,1,122,188
15732,1387.95,9,1146,7
15734,923.85,2,170,71
15735,327.68,1,206,56
15736,1815.72,2,1268,70
15738,8560.550000000001,26,6303,7
15741,208.62,2,70,93
15742,156.87,1,51,254
15747,1588.57,6,890,10
15748,465.4500000000001,2,211,84
15750,4331.711,12,2807,1
15751,1380.44,11,443,95
15752,1570.16,3,989,7
15754,2579.04,6,1563,128
15755,3628.87,11,2607,14
15757,2225.94,4,1266,21
15759,577.8900000000001,4,463,146
15760,13916.34,2,2,265
15761,143.05,1,31,77
15764,1223.11,2,895,69
15765,370.63,1,335,301
15766,516.0,2,164,91
15768,14979.26,31,4015,111
15769,32451.6,21,19432,6
15770,321.45,1,67,247
15771,1006.54,3,512,239
15772,280.88,1,110,53
15773,138.84,1,99,44
15774,1059.14,5,386,53
15775,45.6,1,192,266
15777,715.5,3,221,31
15778,307.95,1,101,66
15779,124.08,2,20,98
15782,1399.36,1,980,65
15784,848.3299999999999,2,381,102
15785,3640.96,11,2867,14
15786,3582.62,2,2617,52
15788,221.83,1,115,143
15789,1610.71,5,2061,66
15791,1995.65,3,1239,164
15792,933.84,2,606,34
15793,1433.96,5,1132,13
15794,777.0,2,288,371
15795,1369.86,7,830,65
15796,2464.27,9,874,9
15797,613.6800000000001,2,408,216
15798,1535.37,3,915,127
15799,540.15,1,387,53
15800,543.5,5,253,88
15803,1513.84,3,740,80
15805,4660.75,13,2838,20
15807,913.62,2,1102,43
15808,14674.96,18,5886,4
15809,758.67,2,399,94
15810,1607.06,4,792,21
15811,1671.9,2,851,0
15812,3400.33,7,2528,70
15814,689.11,2,457,28
15816,144.14999999999998,2,54,177
15817,2766.4,3,1596,55
15818,340.5,1,284,223
15819,2029.34,6,1571,66
15822,954.59,4,575,128
15823,3882.17,3,1774,7
15824,890.94,2,478,88
15826,943.97,1,861,203
15827,1957.98,16,942,7
15828,1108.82,1,367,10
15833,80.4,1,24,372
15834,1539.24,3,854,11
15837,385.03,1,216,120
15838,40519.92,16,46296,2
15841,1518.35,5,1449,21
15842,548.8,2,296,28
15845,714.51,3,202,171
15846,107.01,1,79,20
15847,433.3,3,194,63
15848,139.94,1,46,256
15850,819.87,4,1077,11
15851,109.73,1,67,161
15852,96.55,1,12,161
15854,2609.16,9,765,11
15855,340.48,1,242,111
15856,17832.77,26,9427,0
15857,273.48,1,276,65
15858,2521.52,9,1752,2
15859,438.46,1,174,67
15860,1528.0,10,902,3
15861,1236.43,4,1316,91
15862,2095.41,10,1095,8
15863,289.86,3,145,252
15864,244.44000000000003,1,294,16
15865,1353.79,2,779,48
15867,5251.31,17,3085,4
15868,94.53,1,57,218
15869,174.02,1,99,261
15870,508.52,3,173,31
15871,33.099999999999994,1,5,72
15872,434.75,2,294,13
15873,313.92,4,1152,134
15874,6878.88,14,2568,22
15875,111.72,1,76,281
15876,1449.14,2,886,44
15878,330.77,2,243,196
15879,1157.3,4,643,39
15880,343.28000000000003,1,211,4
15882,979.62,6,538,3
15884,249.7,2,158,67
15885,1572.47,12,511,18
15886,871.78,3,520,51
15887,1027.15,3,605,41
15888,260.85,2,63,35
15889,1359.41,7,774,4
15890,535.65,5,119,29
15892,128.2,1,46,304
15893,305.28000000000003,1,288,116
15894,156.74,1,115,4
15898,4207.43,22,1848,2
15899,56.25,1,39,3
15900,549.29,3,440,48
15901,339.34,4,318,86
15902,145.01,1,124,15
15903,3813.08,5,1516,13
15905,114.69,1,82,178
15906,987.95,3,207,9
15908,764.57,2,174,125
15910,1449.62,7,1156,35
15911,1702.34,8,811,258
15912,810.08,7,574,71
15913,6.300000000000001,1,3,169
15914,205.99,2,149,13
15915,429.21,1,451,36
15916,1899.08,7,946,1
15917,437.53,4,221,241
15918,248.65,1,87,266
15919,270.72,1,242,3
15920,404.14,5,141,59
15921,466.08,3,176,31
15922,369.5,1,138,8
15923,127.08,1,122,7
15924,102.82,1,103,366
15926,134.44,1,155,177
15927,123.39,1,69,282
15928,293.53,1,164,291
15929,594.0,1,120,279
15931,239.9,1,118,63
15934,2190.66,2,2166,52
15936,282.79,2,211,14
15938,330.23,4,209,91
15939,2945.38,1,1532,9
15941,405.0,1,60,272
15943,271.29,2,183,284
15944,1839.14,3,809,28
15945,646.27,4,345,0
15946,2304.18,3,1614,137
15948,553.85,1,285,59
15950,5415.2,6,2655,10
15951,304.95,1,107,16
15953,2010.17,11,960,4
15954,190.75,1,119,224
15955,4242.1,9,2078,7
15956,617.6,2,278,186
15957,501.21,2,247,55
15958,388.64,3,131,38
15959,579.49,3,282,317
15960,410.95,4,258,9
15961,451.29,1,154,14
15962,295.83,1,235,84
15964,272.96000000000004,1,94,298
15965,2167.45,10,980,2
15966,426.53,1,275,85
15967,2622.77,10,993,14
15968,418.05,1,253,23
15969,460.95,2,99,60
15970,703.22,1,382,233
15971,1702.98,6,534,20
15972,1810.27,5,480,91
15973,680.62,3,195,1
15976,1315.7,4,801,45
15978,2180.64,2,1556,67
15979,329.22,1,450,237
15980,4194.82,4,3302,125
15981,5954.29,13,2961,36
15982,324.51,1,131,240
15983,2483.8,6,1558,0
15984,5921.65,21,4241,3
15985,1572.86,5,1664,71
15986,186.3,1,100,16
15987,230.85,2,159,3
15988,612.0600000000001,2,305,186
15989,372.51,2,171,10
15990,1217.94,5,647,129
15991,150.55,1,41,169
15992,854.61,2,497,31
15994,775.11,2,292,46
15995,696.19,1,353,49
15996,626.22,2,363,1
15998,5218.37,11,3331,28
15999,20.4,1,24,370
16001,583.39,1,337,16
16002,169.21,1,70,260
16003,2878.46,5,1025,16
16004,2146.39,5,1076,109
16005,1820.83,6,1010,10
16006,245.77,1,127,22
16007,1373.2,3,1250,18
16008,4905.35,12,2950,17
16010,1316.56,8,721,11
16011,2517.75,14,1429,1
16012,1574.5,2,967,36
16013,20315.84,39,10416,6
16014,467.89,2,213,43
16016,1025.18,4,439,1
16017,1341.95,4,538,52
16018,289.23,2,313,31
16019,13679.61,18,5243,16
16021,532.25,2,297,30
16024,232.96,2,107,46
16027,1113.74,9,952,92
16028,82.2,1,18,230
16029,41184.3,47,16278,7
16032,1970.45,6,1480,91
16033,2019.73,8,749,4
16034,491.02,3,355,29
16035,217.73,1,33,195
16036,1797.92,2,653,59
16037,654.32,2,338,179
16039,456.4,2,409,58
16040,1103.35,4,501,65
16042,1067.85,3,687,14
16043,1082.6,4,508,14
16044,340.84000000000003,1,170,70
16045,2094.23,4,1211,51
16046,235.78,1,248,197
16047,107.14,1,1,317
16048,818.7900000000001,4,425,8
16049,787.89,3,372,10
16050,162.8,2,110,18
16051,188.44,1,80,316
16053,2122.89,4,1274,48
16054,1327.98,3,411,53
16057,1591.73,3,828,154
16058,62.7,1,18,41
16059,1757.91,7,866,2
16060,541.95,3,243,35
16061,89.65,1,19,66
16062,1709.83,4,1235,14
16064,111.0,1,56,360
16065,2010.53,8,1216,0
16067,3395.29,3,1279,197
16068,122.93,1,52,228
16069,457.7,1,138,52
16071,750.5600000000001,3,517,162
16072,3744.57,3,1471,63
16074,265.25,1,39,25
16075,736.9300000000001,2,271,137
16077,2300.4,1,840,260
16078,283.79,1,184,304
16080,385.4,2,170,20
16081,1653.28,4,767,1
16082,106.75,1,39,305
16083,1033.8,2,606,17
16085,1362.02,7,748,15
16086,1743.6,6,1015,2
16087,1739.92,5,664,24
16088,1437.43,2,373,210
16089,271.44,2,122,21
16090,205.91,1,65,259
16092,770.08,3,560,139
16094,2617.33,7,1373,10
16095,447.05,1,265,91
16096,1264.35,3,545,51
16098,2442.47,8,1537,8
16099,841.3,4,526,52
16100,582.64,1,438,97
16101,1938.46,3,1087,69
16103,4762.07,16,2081,24
16104,2476.25,8,925,53
16105,2049.23,4,1795,73
16108,1393.42,3,858,69
16109,327.6,1,480,333
16110,481.79,1,169,157
16111,562.48,1,236,63
16115,907.17,4,600,32
16117,422.19,2,191,37
16118,4376.25,1,2851,287
16119,1297.45,6,571,29
16120,1747.77,2,1327,57
16121,609.98,3,311,25
16122,316.92,3,270,1
16124,1523.49,3,749,53
16125,4298.3,14,1820,2
16126,8359.03,11,4029,14
16127,145.06,1,68,361
16128,1920.83,6,1457,15
16129,1396.05,3,1261,42
16130,987.48,4,296,57
16131,6450.88,6,2966,10
16132,664.1999999999999,2,280,179
16133,8403.22,23,4766,11
16134,1527.25,3,1266,58
16135,301.9,1,186,218
16136,237.42,1,234,298
16137,422.7,1,210,315
16138,910.35,3,774,13
16139,475.74,2,272,357
16140,832.4200000000001,2,646,6
16141,335.54,1,172,52
16143,2485.89,7,1092,4
16145,3005.9500000000003,8,2147,23
16146,212.25,1,117,83
16147,2023.91,4,1149,35
16148,310.3,1,178,71
16149,141.70000000000002,1,290,64
16150,2342.57,6,1117,7
16153,3309.26,6,2620,55
16155,796.9,5,495,16
16156,3096.14,11,1932,17
16158,628.32,9,182,157
16159,884.59,3,399,105
16161,7256.24,25,3781,3
16163,1992.98,5,576,0
16165,79.9,1,2,140
16166,435.83,2,173,63
16167,1386.12,5,1494,49
16168,6848.87,40,3207,4
16170,4983.95,14,4286,30
16172,744.34,3,632,108
16174,1237.2,4,780,126
16175,798.85,3,399,106
16176,2052.69,4,952,56
16177,1915.36,7,926,71
16178,414.7,1,210,36
16180,5995.69,5,3946,113
16182,3354.0,5,2096,73
16183,739.1,3,238,29
16185,115.31,1,61,199
16186,5019.17,15,3805,7
16188,105.8,1,56,43
16190,2508.4700000000003,7,1143,29
16191,10507.5,11,6009,10
16192,351.3,1,208,370
16193,315.98,1,160,45
16194,308.6,1,140,10
16195,323.25,1,123,358
16196,93.3,1,26,123
16197,2016.71,9,1420,104
16198,629.36,1,255,72
16199,942.75,7,321,27
16200,4562.83,10,2566,17
16201,248.65,1,135,50
16202,2136.72,8,1116,52
16203,521.64,3,345,7
16204,538.53,2,455,15
16205,1069.23,3,938,31
16206,2065.26,9,1112,22
16208,2776.19,8,1208,29
16209,1884.16,4,716,17
16210,17403.21,19,6704,3
16211,543.5699999999999,2,365,56
16212,603.37,2,327,253
16214,975.5,1,888,70
16218,1355.29,7,1149,8
16219,40.8,1,48,135
16221,1370.65,7,798,2
16222,498.5,1,138,356
16223,1102.35,2,651,9
16224,321.24,1,439,22
16225,1771.09,10,792,37
16226,417.05,2,329,13
16227,713.0,2,346,129
16228,890.8100000000001,3,561,20
16229,1857.26,4,974,16
16231,1078.22,4,564,14
16232,1722.09,3,1299,55
16233,1429.03,7,515,1
16234,333.18,3,170,111
16235,1186.4,4,458,10
16237,136.65,1,57,72
16238,63.66,1,85,57
16239,1078.0,4,464,17
16241,1721.44,4,924,4
16242,3871.19,7,1973,16
16244,1056.63,1,619,7
16246,827.25,2,338,94
16250,401.94,2,168,8
16251,128.31,1,44,147
16252,295.09000000000003,1,158,17
16253,3626.29,5,2828,55
16254,985.14,3,549,13
16255,2286.89,8,1283,0
16256,876.9399999999999,2,1009,128
16258,6739.01,10,4206,22
16259,361.94,3,162,45
16261,312.62,2,153,21
16262,755.15,1,446,13
16263,351.01,1,200,58
16264,837.53,2,632,73
16265,1488.17,3,568,21
16266,896.06,7,393,58
16267,186.66,1,198,226
16269,717.57,1,579,72
16271,2033.78,5,1361,92
16273,336.04,2,46,283
16274,357.95,1,155,8
16275,1591.24,2,932,109
16276,1818.79,2,1047,114
16277,188.69,1,33,368
16278,551.46,2,228,115
16279,4195.5,6,2637,20
16280,238.05,1,101,360
16281,1361.96,2,636,58
16282,1139.28,2,676,122
16283,2833.01,3,1653,53
16284,205.8,1,139,28
16285,176.9,1,60,281
16286,328.95,2,101,112
16287,864.48,4,1128,11
16288,129.85,1,19,105
16289,136.31,1,97,97
16290,2069.3,4,1001,99
16291,117.72,1,1,317
16292,951.51,4,497,15
16293,2408.96,6,1040,2
16294,126.05,1,54,111
16296,1313.67,4,645,261
16298,487.5,4,110,32
16299,193.65,1,107,112
16300,1392.43,3,658,65
16301,107.33,1,41,371
16303,2567.64,4,1200,27
16304,381.66,1,228,329
16306,560.55,2,255,2
16307,1194.92,3,1123,64
16308,2560.0,3,8000,41
16310,460.08,2,270,49
16312,171.15,1,53,67
16314,1491.4,3,636,24
16315,176.34,1,68,171
16316,2806.0,5,1573,15
16317,850.86,2,346,185
16320,4590.53,4,2587,88
16321,230.9,2,124,261
16323,146.16,1,96,212
16325,3003.26,9,2270,59
16326,1716.03,10,411,18
16327,6887.12,11,5969,4
16328,310.83,1,141,198
16329,1703.07,4,826,62
16330,382.42,4,180,59
16331,2037.7,6,756,67
16332,417.21,4,331,66
16334,277.48,1,211,127
16335,2774.0,7,1016,186
16336,3517.69,4,1473,55
16340,976.99,2,844,74
16341,1878.92,3,1624,72
16343,316.59,1,227,42
16344,741.3199999999999,3,688,144
16345,623.33,1,331,118
16346,224.51,1,289,20
16347,2621.76,9,1397,23
16348,328.77,1,359,65
16350,1137.42,5,532,9
16351,3176.13,12,2075,46
16353,3323.75,16,1525,4
16354,733.71,3,449,14
16355,416.35,1,179,10
16356,204.1,3,97,11
16357,209.49,1,143,16
16358,892.1500000000001,1,763,29
16359,946.83,7,581,11
16362,212.17,1,127,72
16365,1766.78,7,631,2
16366,1220.83,3,626,217
16367,557.91,1,470,18
16368,142.78,1,57,70
16369,1111.15,4,559,71
16371,157.2,1,108,83
16372,960.68,3,582,44
16373,309.49,2,119,17
16374,1298.42,3,560,37
16375,104.0,2,74,105
16377,632.28,1,1428,252
16381,258.7,2,112,30
16382,353.1,2,167,43
16383,2306.48,5,1145,31
16384,774.4499999999999,2,601,64
16385,474.72,3,288,1
16386,785.39,1,499,22
16387,824.19,4,413,30
16388,186.05,1,83,288
16390,467.5,3,122,171
16391,1103.61,4,748,35
16392,541.86,2,406,48
16393,2515.45,11,1556,4
16395,2050.95,9,1443,28
16396,137.8,1,80,111
16397,127.88,1,50,263
16399,233.25,1,192,24
16400,2855.51,8,1987,30
16401,2750.83,11,2153,14
16402,211.8,1,105,4
16406,389.61,2,149,85
16407,694.72,4,360,24
16408,231.93,1,227,226
16409,3680.16,7,2400,15
16410,130.32,1,348,369
16411,695.54,3,411,4
16412,495.4,4,238,28
16413,266.78000000000003,1,136,10
16414,433.46,3,175,66
16415,509.09,2,340,218
16416,1921.48,6,1538,25
16417,35.7,1,6,127
16418,426.67,2,292,43
16419,515.1899999999999,2,285,212
16420,75.0,1,120,31
16421,526.27,3,123,11
16422,28967.07,59,32665,4
16424,309.5,1,124,17
16428,660.28,3,595,48
16430,817.09,6,204,16
16433,200.26,1,108,43
16434,1219.49,5,571,81
16435,1011.57,3,609,147
16436,329.34,3,239,303
16437,301.25,2,197,16
16439,310.70000000000005,1,74,357
16440,216.3,1,90,128
16441,653.23,3,311,52
16442,282.68,2,137,239
16443,162.24,1,96,155
16444,3001.91,13,1552,25
16445,372.22,3,188,21
16447,516.13,2,100,225
16448,178.98000000000002,1,101,106
16450,1193.81,2,481,219
16451,746.1800000000001,2,404,196
16452,332.17,2,199,265
16453,251.71,2,139,165
16454,24.05,2,6,241
16455,2543.19,6,2115,6
16456,4704.54,9,2577,8
16458,2232.6,12,1252,10
16459,71.78999999999999,1,59,364
16461,1463.8,2,990,225
16465,746.24,2,504,55
16466,2235.13,8,1017,18
16467,2869.16,7,7384,143
16468,712.62,2,340,105
16469,178.48000000000002,1,72,149
16470,1696.21,7,826,31
16471,966.03,3,529,28
16472,789.6,2,252,69
16473,154.72,1,100,9
16476,350.35,1,187,66
16477,1825.56,5,1217,6
16481,453.38,1,201,317
16485,1931.03,4,919,67
16486,134.36,1,24,172
16487,209.4,2,163,212
16489,303.7,2,38,15
16490,205.41000000000005,1,113,71
16491,801.66,1,582,48
16492,385.56,1,235,175
16493,780.46,3,824,79
16496,731.25,3,653,66
16497,3729.59,17,1654,48
16499,2212.89,6,1237,9
16500,443.05,3,263,9
16501,1237.23,1,642,18
16502,266.5,2,251,255
16503,2182.41,7,966,30
16507,152.76,1,116,207
16508,248.8,1,106,265
16510,1851.9,6,984,7
16511,868.76,3,370,32
16515,1589.17,5,768,14
16518,475.05,2,197,56
